id,ad_cost_broad_term,ad_cost_exact_term,adult,alexa_link_popularity,alexa_traffic_rank,altavista_link_popularity,altavista_link_saturation,appraised_value,appraised_wholesale_value,auction_bidders,auction_description,auction_end_date,auction_join_date,auction_price,auction_revenue,auction_title,auction_traffic,auction_url,category,development_revenue_estimate,dmoz,domain,drop_date,end_user_buyers,extensions_taken,google_link_popularity,google_link_saturation,has_dash,has_num,language,language_probability,list_type,overture_sld,overture_term,overture_tld,pagerank,parking_revenue_estimate,process_date,search_ad_competition_broad_term,search_ad_competition_exact_term,search_ads_sld,search_ads_term,search_cpc_broad_term,search_cpc_exact_term,search_results_sld,search_results_term,search_suggestion_sld,search_suggestion_term,search_volume_broad_term,search_volume_exact_term,similar_sales,sld,sld_length,tld,tld_count,tld_count_dev,trademark_company,trademark_probability,trademark_risk,trademark_term,trademark_type,traffic_estimate,type,wayback_age,wayback_records,whois_age,whois_create_date,whois_expire_date,whois_ns1,whois_ns2,whois_registrar,whois_update_date,word_count,words,yahoo,yahoo_link_popularity,yahoo_link_saturation,is_shortlisted,shortlist_status,analysed_by,dom_date_list,upload_date,old_list_type,reason_of_shortlisting,should_be_shortlisted,combined_shortlist_label1,combined_shortlist_prob1,gdv,last_sold_price
11953936,0,0,0,0,5509642,-1,-1,190,10,0,NULL,"2025-11-12 13:29:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/welcometocreature.com,"Other -- Dictionary Word",0,0,welcometocreature.com,0000-00-00,-1,1,-1,-1,0,0,english,85,DD,-1,-1,-1,4,0,2025-11-06,low,low,1,0,0.1,0.1,28000,131000,0,0,320,16,0,welcometocreature,17,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2009,357,5875,2009-10-06,2026-10-06,ns1.dyna-ns.net,ns2.dyna-ns.net,DYNADOT,2025-10-07,3,"welcome to creature",0,-1,-1,0,0,NULL,"welcometocreature.com,2025-11-06,dd",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954155,0,0,0,0,0,-1,-1,20,0,0,NULL,"2025-11-12 14:36:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/youify.com,"Other -- Dictionary Word",0,0,youify.com,0000-00-00,-1,1,-1,-1,0,0,english,34,DD,0,0,0,0,0,2025-11-06,low,low,0,0,0.1,0,509,509,0,0,22,12,0,youify,6,com,4,2,NULL,0,0,NULL,NULL,0,dynadot,2011,3,5875,2009-10-06,2026-10-06,ns1.dyna-ns.net,ns2.dyna-ns.net,DYNADOT,2025-10-07,1,youify,0,-1,-1,0,0,NULL,"youify.com,2025-11-06,dd",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954278,0,0,0,0,2177973,-1,-1,35,5,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,agruco.org,0000-00-00,-1,2,-1,-1,0,0,spanish,44,DC,0,0,0,5,0,2025-11-06,low,low,0,0,0.1,0,27600,27600,0,0,590,210,0,agruco,6,org,2,1,NULL,0,0,NULL,NULL,0,dropcatch,2001,220,8479,2002-08-20,2025-08-20,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-10-01,1,agruco,0,-1,-1,0,0,NULL,"agruco.org,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954292,0,0,0,0,0,-1,-1,5,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,allotments-uk.com,0000-00-00,-1,1,-1,-1,0,0,Unknown,0,DC,-1,42,-1,4,0,2025-11-06,low,low,-1,0,0.92,0.1,35200,9220,0,0,2900,260,0,allotments-uk,13,com,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2003,411,8117,2003-08-17,2025-08-17,ns3.expirationwarning.net,ns7.expirationwarning.net,"1API GmbH",2025-09-29,2,"allotments uk",0,-1,-1,0,0,NULL,"allotments-uk.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954297,0,0,0,0,0,-1,-1,3300,170,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Shopping -- Materials",0,0,aluwood.com,0000-00-00,-1,3,-1,-1,0,0,english,49,DC,0,0,0,0,0,2025-11-06,low,low,0,0,1.85,0.1,46000,46000,0,0,1000,390,0,aluwood,7,com,25,6,NULL,0,0,NULL,NULL,0,dropcatch,2002,8,8744,2001-11-28,2025-11-28,ns1.marcant.net,ns2.marcant.net,"InterNetX GmbH",2025-11-02,1,aluwood,0,-1,-1,0,0,NULL,"aluwood.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954298,0,0,0,0,2040928,-1,-1,0,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Local -- International City",0,0,ameliemarieintokyo.com,0000-00-00,-1,1,-1,-1,0,0,english,85,DC,-1,-1,-1,-1,0,2025-11-06,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,ameliemarieintokyo,18,com,1,1,NULL,0,0,NULL,NULL,0,dropcatch,2014,141,4086,2014-08-30,2026-08-30,ns1.o2switch.net,ns2.o2switch.net,"Registrar Contact",2025-08-31,4,"amelie marie in tokyo",0,-1,-1,0,0,NULL,"ameliemarieintokyo.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954320,0,0,0,0,0,-1,-1,15,0,0,NULL,"2025-11-14 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Internet -- Software",0,0,apps-labs.com,0000-00-00,-1,1,-1,-1,0,0,Unknown,0,DC,-1,-1,-1,0,0,2025-11-06,low,low,-1,3,2.43,0.1,0,23800,0,0,4400,58,0,apps-labs,9,com,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2011,26,397,2024-10-05,2025-10-05,ns1.namebrightdns.com,ns2.namebrightdns.com,"DROPCATCH.COM 1491 LLC",2024-11-07,2,"apps labs",0,-1,-1,0,0,NULL,"apps-labs.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954372,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Food -- Meat and Poultry",0,0,beefstockerusa.org,0000-00-00,-1,1,-1,-1,0,0,english,92,DC,0,-1,0,4,0,2025-11-06,low,low,0,0,-1,-1,2950,2020,0,0,-1,-1,0,beefstockerusa,14,org,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2002,486,8845,2001-08-19,2025-08-19,ns1.expireddomains.register.com,ns2.expireddomains.register.com,"Register.com - Network Solutions, LLC",2025-10-01,3,"beef stocker usa",0,-1,-1,0,0,NULL,"beefstockerusa.org,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954375,0,0,0,0,0,-1,-1,170,10,0,NULL,"2025-11-14 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,behsan.com,0000-00-00,-1,2,-1,-1,0,0,english,45,DC,0,0,0,0,0,2025-11-06,low,low,0,0,0.1,0,28600,28600,0,0,210,36,0,behsan,6,com,4,1,NULL,0,0,NULL,NULL,0,dropcatch,2004,164,1493,2021-10-05,2026-10-05,expired1.namebrightdns.com,expired2.namebrightdns.com,NAMEBRIGHT,2025-10-06,1,behsan,0,-1,-1,0,0,NULL,"behsan.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954376,0,0,0,0,0,-1,-1,30,5,0,NULL,"2025-11-14 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,Other,0,0,beksar.com,0000-00-00,-1,2,-1,-1,0,0,polish,56,DC,0,0,0,0,0,2025-11-06,low,low,0,0,0,0,2680,2680,0,0,140,0,0,beksar,6,com,7,1,NULL,0,0,NULL,NULL,0,dropcatch,-1,-1,397,2024-10-05,2026-10-05,ns15.abovedomains.com,ns16.abovedomains.com,"DropCatch.com 664 LLC",2025-10-07,1,beksar,0,-1,-1,0,0,NULL,"beksar.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954386,0,0,0,6,10959962,-1,-1,1000,65,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Recreation -- Gambling",0,0,bettingon.com,0000-00-00,-1,1,-1,-1,0,0,english,85,DC,0,22,0,0,0,2025-11-06,low,low,0,2,3.14,3.44,82200,9930000,0,0,496500,170,0,bettingon,9,com,4,1,NULL,0,0,NULL,NULL,0,dropcatch,2001,127,7750,2004-08-18,2025-08-18,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-09-29,2,"betting on",0,-1,-1,0,0,NULL,"bettingon.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954395,0,0,0,0,0,-1,-1,260,20,0,NULL,"2025-11-12 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Science -- Energy",0,0,blackelkenergy.com,0000-00-00,2,1,-1,-1,0,0,english,92,DC,-1,-1,-1,4,0,2025-11-06,low,low,0,0,8.24,7.41,384,9690,0,0,484,3600,1,blackelkenergy,14,com,1,1,NULL,0,0,NULL,NULL,0,dropcatch,2008,91,6715,2007-06-19,2026-06-19,ns1.dns-parking.com,ns2.dns-parking.com,"GoDaddy.com, LLC",2025-07-31,3,"black elk energy",0,-1,-1,0,0,NULL,"blackelkenergy.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954397,0,0,0,0,0,-1,-1,18000,1000,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Generic Single Word",0,0,blepharitis.com,0000-00-00,31,4,-1,-1,0,0,english,100,DC,3381,3381,0,0,0,2025-11-06,low,low,1,1,1.19,1.15,1410000,1410000,0,0,110000,60500,0,blepharitis,11,com,15,2,NULL,0,0,NULL,NULL,0,dropcatch,2000,71,7631,2004-12-15,2025-09-11,ns1.markmonitor.com,ns2.markmonitor.com,"MarkMonitor Inc.",2025-11-02,1,blepharitis,0,-1,-1,0,0,NULL,"blepharitis.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954405,0,0,0,1,0,-1,-1,95,5,0,NULL,"2025-11-14 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Health -- Human Anatomy",0,0,bodyanalyse.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DC,0,-1,-1,0,0,2025-11-06,low,low,6,0,0.78,0,5830,11000,0,0,2900,36,0,bodyanalyse,11,com,4,0,NULL,0,0,NULL,NULL,0,dropcatch,2011,11,2223,2019-10-06,2025-10-06,NSG1.NAMEBRIGHTDNS.COM,NSG2.NAMEBRIGHTDNS.COM,NAMEBRIGHT,2023-04-21,2,"body analyse",0,-1,-1,0,0,NULL,"bodyanalyse.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954412,0,0,0,0,0,-1,-1,2600,140,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,boomboo.com,0000-00-00,443,1,-1,-1,0,0,english,92,DC,0,290,0,0,0,2025-11-06,low,low,4,0,0.36,0.1,23100,148000,0,0,7400,590,1,boomboo,7,com,2,1,NULL,0,0,NULL,NULL,0,dropcatch,2000,29,7710,2004-09-27,2025-09-27,NULL,NULL,"GoDaddy.com, LLC",2025-09-29,2,"boom boo",0,-1,-1,0,0,NULL,"boomboo.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954432,0,0,0,0,0,-1,-1,220,10,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Recreation -- Boating",0,0,businessboat.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DC,0,-1,0,0,0,2025-11-06,low,low,2,1,2.71,0,231,253000,0,0,22200,0,0,businessboat,12,com,2,1,NULL,0,0,NULL,NULL,0,dropcatch,2001,37,8481,2002-08-18,2025-08-18,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-09-29,2,"business boat",0,-1,-1,0,0,NULL,"businessboat.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954475,0,0,0,0,0,-1,-1,390,25,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Real Estate",0,0,chestnuthillrealestate.com,0000-00-00,-1,2,-1,-1,0,0,english,100,DC,0,144,0,0,0,2025-11-06,low,medium,5,4,1.14,1.81,139,470000,0,0,3600,210,0,chestnuthillrealestate,22,com,2,0,NULL,0,0,NULL,NULL,0,dropcatch,2004,24,5924,2009-08-18,2025-08-18,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-09-29,4,"chestnut hill real estate",0,-1,-1,0,0,NULL,"chestnuthillrealestate.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954558,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,desakalongan.com,0000-00-00,-1,1,-1,-1,0,0,english,37,DC,-1,-1,-1,-1,0,2025-11-06,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,desakalongan,12,com,1,1,NULL,0,0,NULL,NULL,0,dropcatch,2021,10,2270,2019-08-20,2025-08-20,ns01.cloudhost.id,ns02.cloudhost.id,"Web Commerce Communications Limited dba",2025-09-30,4,"des a kalong an",0,-1,-1,0,0,NULL,"desakalongan.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954690,0,0,0,0,94408,-1,-1,6600,340,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,fotothing.com,0000-00-00,0,1,-1,-1,0,0,Unknown,0,DC,240,240,239,0,0,2025-11-06,low,low,0,0,0.1,0.1,155000,155000,0,0,1600,1000,0,fotothing,9,com,2,0,NULL,0,0,NULL,NULL,0,dropcatch,2004,1150,7704,2004-10-03,2025-10-03,kiki.ns.cloudflare.com,matt.ns.cloudflare.com,"CSC Corporate Domains, Inc.",2025-09-29,1,fotothing,0,-1,-1,0,0,NULL,"fotothing.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954716,0,0,0,0,0,-1,-1,500,25,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,getverb.com,0000-00-00,-1,1,-1,0,0,0,english,92,DC,-1,-1,-1,0,0,2025-11-06,low,low,0,0,0.77,0.1,10500,38100,0,0,1905,390,0,getverb,7,com,4,0,NULL,0,0,NULL,NULL,0,dropcatch,2012,28,3365,2016-08-20,2025-08-20,ns1.eurodns.com,ns2.eurodns.com,EURODNS,2025-09-29,2,"get verb",0,-1,-1,0,0,NULL,"getverb.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954745,0,0,0,0,0,-1,-1,6500,400,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Entertainment -- Events",0,0,greenevent.com,0000-00-00,-1,5,-1,-1,0,0,Unknown,0,DC,0,17,0,0,0,2025-11-06,low,low,0,9,2.37,3.33,8020,190000,0,0,33100,590,0,greenevent,10,com,27,6,NULL,0,0,NULL,NULL,0,dropcatch,2001,54,7750,2004-08-18,2025-08-18,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-11-02,2,"green event",0,-1,-1,0,0,NULL,"greenevent.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954761,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,hanslopeparishcouncil.org,0000-00-00,-1,1,-1,-1,0,0,english,92,DC,-1,-1,-1,-1,0,2025-11-06,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,hanslopeparishcouncil,21,org,1,1,NULL,0,0,NULL,NULL,0,dropcatch,2018,35,1,2025-11-05,2026-11-05,ns1.namebrightdns.com,ns2.namebrightdns.com,"DropCatch.com 876 LLC",2025-11-06,4,"han slope parish council",0,-1,-1,0,0,NULL,"hanslopeparishcouncil.org,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954772,0,0,0,0,0,-1,-1,380,20,0,NULL,"2025-11-14 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,Other,0,0,helema.com,0000-00-00,-1,2,-1,-1,0,0,Unknown,0,DC,0,0,0,0,0,2025-11-06,low,low,0,0,1.7,0.1,131000,131000,0,0,1300,110,0,helema,6,com,9,1,NULL,0,0,NULL,NULL,0,dropcatch,2011,16,2223,2019-10-06,2025-10-06,NSG1.NAMEBRIGHTDNS.COM,NSG2.NAMEBRIGHTDNS.COM,NAMEBRIGHT,2023-04-21,1,helema,0,-1,-1,0,0,NULL,"helema.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954776,0,0,0,0,12419302,-1,-1,50,5,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Entertainment -- Music",0,0,hepjazz.com,0000-00-00,-1,1,-1,-1,0,0,english,92,DC,0,-1,0,3,0,2025-11-06,low,low,0,0,0.1,0,284000,9680,0,0,110,22,0,hepjazz,7,com,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2001,236,9575,1999-08-20,2025-08-20,ns1.namecity.com,ns2.namecity.com,"Easyspace Limited",2025-09-30,2,"hep jazz",0,-1,-1,0,0,NULL,"hepjazz.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954797,0,0,0,0,5539369,-1,-1,190,10,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,hornhaut-entfernen.com,0000-00-00,-1,2,-1,-1,0,0,Unknown,0,DC,-1,57,-1,0,0,2025-11-06,low,low,0,0,0.1,0.1,55800,53600,0,0,9900,4400,0,hornhaut-entfernen,18,com,2,1,NULL,0,0,NULL,NULL,0,dropcatch,2012,84,4332,2013-12-27,2025-12-27,ns5.kasserver.com,ns6.kasserver.com,"RegistryGate GmbH",2025-09-29,2,"hornhaut entfernen",0,-1,-1,0,0,NULL,"hornhaut-entfernen.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954833,0,0,0,0,0,-1,-1,1900,100,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,insentive.com,0000-00-00,10,1,-1,-1,0,0,Unknown,0,DC,0,0,0,0,0,2025-11-06,low,low,1,1,3.4,0.1,68500,68500,0,0,9900,2900,0,insentive,9,com,8,0,NULL,0,0,NULL,NULL,0,dropcatch,2002,19,2272,2019-08-18,2025-08-18,ns1.bodis.com,ns2.bodis.com,"Megazone Corp., dba HOSTING.KR",2025-11-02,1,insentive,0,-1,-1,0,0,NULL,"insentive.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954859,0,0,0,0,0,-1,-1,30,5,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,jav4you.org,0000-00-00,-1,2,-1,-1,0,0,english,42,DC,0,0,-1,0,0,2025-11-06,low,low,0,0,0.1,0.1,91100,91100,0,0,4555,27100,0,jav4you,7,org,6,1,NULL,0,0,NULL,NULL,0,dropcatch,2010,68,1,2025-11-05,2026-11-05,ns1.dropcatch.com,ns2.dropcatch.com,"DropCatch.com 761 LLC",2025-11-05,1,jav4you,0,-1,-1,0,0,NULL,"jav4you.org,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954919,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Law -- Lawyers",0,0,ldlawyer.com,0000-00-00,-1,2,-1,221,0,0,english,60,DC,0,-1,0,2,0,2025-11-06,low,low,0,2,-1,-1,327,4700,0,0,-1,-1,0,ldlawyer,8,com,4,2,NULL,0,0,NULL,NULL,0,dropcatch,2003,75,5555,2010-08-22,2025-08-22,dns19.hichina.com,dns20.hichina.com,"Alibaba Cloud Computing Ltd. d/b/a HiChi",2025-09-29,2,"ld lawyer",0,-1,-1,0,0,NULL,"ldlawyer.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954959,0,0,0,0,17422201,-1,-1,1700,85,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,luizlopes.com,0000-00-00,-1,2,-1,-1,0,0,english,65,DC,0,0,0,0,0,2025-11-06,low,low,3,3,0.1,0,382000,382000,0,0,2400,0,0,luizlopes,9,com,6,3,NULL,0,0,NULL,NULL,0,dropcatch,2009,41,7020,2006-08-18,2025-08-18,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-11-02,1,luizlopes,0,-1,-1,0,0,NULL,"luizlopes.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954964,0,0,0,0,0,-1,-1,730,40,0,NULL,"2025-11-14 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,Art,0,0,mabart.com,0000-00-00,-1,2,-1,-1,0,0,english,84,DC,0,-1,0,0,0,2025-11-06,low,low,0,0,0.18,0,6130,843000,0,0,880,73,0,mabart,6,com,8,5,NULL,0,0,NULL,NULL,0,dropcatch,2013,13,2223,2019-10-06,2025-10-06,NSG1.NAMEBRIGHTDNS.COM,NSG2.NAMEBRIGHTDNS.COM,NAMEBRIGHT,2023-04-21,2,"mab art",0,-1,-1,0,0,NULL,"mabart.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954985,0,0,0,0,15930172,-1,-1,1200,70,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Male Name",0,0,marceloalvarez.com,0000-00-00,10,1,-1,-1,0,0,english,100,DC,0,604,0,4,0,2025-11-06,low,low,1,0,0.8,0.93,265000,649000,0,0,6600,2400,0,marceloalvarez,14,com,3,2,NULL,0,0,NULL,NULL,0,dropcatch,2000,303,9940,1998-08-20,2025-08-19,ns1.dnsitalia.net,ns2.dnsitalia.net,"Tucows Domains Inc.",2025-09-29,2,"marcelo alvarez",0,-1,-1,0,0,NULL,"marceloalvarez.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11954987,0,0,0,0,2163061,-1,-1,690,35,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Recreation -- Boating",0,0,marinebookings.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DC,-1,-1,-1,3,0,2025-11-06,low,low,1,1,0.76,0,40100,35500,0,0,2900,36,0,marinebookings,14,com,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2012,183,5193,2011-08-19,2025-08-19,dns10.parkpage.foundationapi.com,dns11.parkpage.foundationapi.com,"PDR Ltd. d/b/a PublicDomainRegistry.com",2025-09-30,2,"marine bookings",0,-1,-1,0,0,NULL,"marinebookings.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11955003,0,0,0,0,0,-1,-1,5500,310,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Media -- Media",0,0,mediavault.com,0000-00-00,-1,4,-1,-1,0,0,Unknown,0,DC,35,35,0,0,0,2025-11-06,low,medium,4,4,1.4,0.84,182000,182000,0,0,12100,320,0,mediavault,10,com,41,2,NULL,0,0,NULL,NULL,0,dropcatch,2000,30,11013,1995-09-12,2025-09-11,ns1.esdns.net,ns2.esdns.net,"MarkMonitor Inc.",2025-11-02,1,mediavault,0,-1,-1,0,0,NULL,"mediavault.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11955009,0,0,0,0,6647208,-1,-1,0,0,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,menorcapulsar.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DC,-1,-1,-1,-1,0,2025-11-06,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,menorcapulsar,13,com,1,1,NULL,0,0,NULL,NULL,0,dropcatch,2015,82,3719,2015-09-01,2026-09-01,ns1471.webempresa.eu,ns1472.webempresa.eu,"OVH, SAS",2025-09-05,2,"menorca pulsar",0,-1,-1,0,0,NULL,"menorcapulsar.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11955067,0,0,0,0,7531149,-1,-1,2000,100,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,mymargin.com,0000-00-00,-1,1,-1,-1,0,0,english,85,DC,0,-1,0,0,0,2025-11-06,low,low,0,0,2.18,0,98500,232000,0,0,2400,0,0,mymargin,8,com,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2000,363,9383,2000-02-28,2026-02-28,ns3.ibi.net,ns4.ibi.net,"Netpia.com, Inc.",2025-09-29,2,"my margin",0,-1,-1,0,0,NULL,"mymargin.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11955080,0,0,0,0,0,-1,-1,9200,480,0,NULL,"2025-11-10 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Health -- Dental",0,0,ndental.com,0000-00-00,-1,3,-1,-1,0,0,english,70,DC,0,-1,0,0,0,2025-11-06,low,low,4,5,5.75,0.1,11000,81600,0,0,18100,58,1,ndental,7,com,5,1,NULL,0,0,NULL,NULL,0,dropcatch,2003,40,5194,2011-08-18,2025-08-18,dns101.registrar-servers.com,dns102.registrar-servers.com,"NameCheap, Inc.",2025-11-02,2,"n dental",0,-1,-1,0,0,NULL,"ndental.com,2025-11-06,dc",2025-11-07,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
